#,Movie Name,Year of Release,Watch Time,Movie Rating,Description(synopsis),genre,showmax_url
2128,Tulugo,2023,2h 9m,,"Tulogo has a son out of wedlock, and now her family will frustrate her until she gets married. Her story is about to change as she runs into Dr. Dickson's car.",Drama,https://www.showmax.com/za/stream/movies/tulugo/1f5a3685-ab4b-3c74-813c-ae5690f75f51
2129,Tussen Die Draad En Die Dropper,2024,29m,,"Hans Jors, the master fence worker of the Karoo, has disappeared. While the mystery unravels, the viewer discovers more. A Silwerskermfees 2024 documentary.",Documentary,https://www.showmax.com/za/stream/movies/tussen-die-draad-en-die-dropper/d9b654d9-8648-3fa4-8581-cdce5ed90583
2130,Twee Grade Van Moord,13,1h 34m,6.9,"A great South African drama. Two women, two murders. One is a self-centred act of violence the other is utterly selfless.",Drama,https://www.showmax.com/za/stream/movies/twee-grade-van-moord/5811942f-f51b-38e2-8aae-02df611a30ec
2131,Twin Disaster,2023,2h 59m,,"Wendy selflessly offers to surrogate for her twin, Linda, to help her start a family. However, Wendy's reproductive health suffers after carrying a child for her sister.",Drama,https://www.showmax.com/za/stream/movies/twin-disaster/283b22fd-b9bd-31f0-a3af-0c9097cb1168
2132,Twine Is Missing,2023,1h 29m,5.9,A self-accomplished Transport & Logistics specialist returns to Kampala to obtain full custody of his children from his girlfriend but ends up missing from his home.,Drama,https://www.showmax.com/za/stream/movies/twine-is-missing/3136d4ce-35e4-3d31-8cc1-d57d0a9295ce
2133,Twins,1988,1h 42m,6.2,Arnold Schwarzenegger and Danny DeVito are an odd pair in this comedy. A man discovers he has a twin brother and goes in search of him but is surprised by what he finds. 1988,Comedy,https://www.showmax.com/za/stream/movies/twins/f107fe7a-2d36-3df7-9818-ed3fce86512b
2134,TWIST OF FATE,2022,2h 0m,6.9,Sparks fly when two people meet for the first time and find themselves on a journey of discovering the true essence of a love they never imagined.,Drama,https://www.showmax.com/za/stream/movies/twist-of-fate/3b2f6962-93ab-3af2-995f-d030a4d596d4
2135,Twisted House Sitter,2021,1h 23m,4.8,"A thriller driven by jealousy and want. When a destitute young woman meets a beautiful, affluent entrepreneur, she realises she'd rather live her life, and tries to take it.",Thriller,https://www.showmax.com/za/stream/movies/twisted-house-sitter/25559bf1-578e-3929-b348-d900d0e22076
2136,Twisted House Sitter 2,2023,1h 36m,5.9,"The twisted house sitter is back. After escaping jail, Alicia plots to take over a cosmetic empire.",Thriller,https://www.showmax.com/za/stream/movies/twisted-house-sitter-2/0be55127-2af6-39f1-aa70-28b79238777a
2137,Twisted Path,2023,2h 30m,3.2,"Ezinne's quest for love takes a painful turn when her stepsister steals her man. As she finds herself drawn to a beggar, Chief Obidike's determination to marry her grows stronger.",Drama,https://www.showmax.com/za/stream/movies/twisted-path/b42be47a-7b9d-3f5d-b7be-3c9fa5a02eda
2138,Twisted Truth,2022,2h 1m,,. A father goes to great lengths to keep his daughter from remembering her mother's death for which he is responsible.,Drama,https://www.showmax.com/za/stream/movies/twisted-truth/c11ef559-eed9-324f-8833-bcbdb37d6aaa
2139,Two Buddies And A Badger: The Great Big Beast,2020,1h 16m,5.7,"In this exciting sequel, the two tunnel-dwelling friends venture to find Captain Knutsen to help them save their tunnel.",Animated,https://www.showmax.com/za/stream/movies/two-buddies-and-a-badger-the-great-big-beast/d5476af6-c299-3e86-88db-dae5d2ed2f3e
2140,Two Let,2024,1h 25m,,Two strangers unknowingly rent the same house and realize that they were both conned by the same dishonest landlord. They must learn to coexist in the cramped space.,Drama,https://www.showmax.com/za/stream/movies/two-let/6f48185a-d067-38ad-ad75-0f2a88929864
2141,Two Peas,2022,1h 30m,,A couple died after a terrible motor accident leaving behind their two troublesome daughters who are always at loggerheads,Drama,https://www.showmax.com/za/stream/movies/two-peas/6fa07426-72ca-3189-b03f-617a565bb878
2142,Ugly Bird,2022,2h 11m,,"In the Udele-keze village a Vulture is respected, but when Yemi, a corper comes to the village, everything changed. He kills the vulture and this sealed his fate.",Drama,https://www.showmax.com/za/stream/movies/ugly-bird/570e9b7d-6c80-3e3d-aa3d-f9da5ba1a2f6
2143,Uhambo,2019,1h 34m,,"A cheating taxi driver's life changes forever when he has an affair with a policeman's wife. When his life slips from his fingers, he has to turn to the one person who will hear him.",Drama,https://www.showmax.com/za/stream/movies/uhambo/74a2d098-d716-36f6-a430-95c6ed78fc6c
2144,Ujiogba Kingdom,2022,2h 20m,,Owan refusal to hand Ehigiator over to the Oba of Benin turns the entire Esan land against itself and the warriors of Benin kingdom cannot invade the kingdom of Ujiogba.,Drama,https://www.showmax.com/za/stream/movies/ujiogba-kingdom/67c57354-7a3f-3525-a9ab-d7619ec85af0
2145,Ukwu Mango,2022,2h 3m,,"A lady lost her son many years ago, now she is lost in the business of prostitution. She finds him after some years, can she leave the business?",Drama,https://www.showmax.com/za/stream/movies/ukwu-mango/87fbe342-8541-3c3f-aa30-d4db57467727
2146,Umakhwapheni,13,1h 0m,,"Secrets have a way of coming out, especially for a widow who's forced to confront the truth when her husband's pregnant mistress shows up on her doorstep.",Drama,https://www.showmax.com/za/stream/movies/umakhwapheni/243987d1-6337-3cee-9a83-92a8d762dc0f
2147,Umakoti Wethu,16,1h 30m,8.3,"A young woman falls in love with the second wife her husband decides to take. Can they all make it work, or will someone become the third wheel?",Drama,https://www.showmax.com/za/stream/movies/umakoti-wethu/af9f5df9-6709-3a48-929f-651fcb6a8750
2148,Umfelokazi,13,57m,,A man's business is in a terrible state when a stranger convinces the wife into killing her husband so they can share his investment. Will she do it?,Drama,https://www.showmax.com/za/stream/movies/umfelokazi/89cf9993-dc24-32f4-bc96-3a74c67ee514
2149,Umnisamvula,13,1h 33m,,"Rejected by his father for being blind, Zanemvula grew up an outcast. Now Zanemvula can summon rain, will he use his power to save the family who rejected him?",Drama,https://www.showmax.com/za/stream/movies/umnisamvula/25adefaf-3dcd-300e-a99e-0094e2e5fd4c
2150,Umphefumlo,2014,1h 28m,,"A group of students faces the brutal realities of struggling for food, shelter and medication. When one of them contracts TB, their problems are brought even closer to home.",Drama,https://www.showmax.com/za/stream/movies/umphefumlo/f8c15476-424b-395d-beac-6c9139fb00fc
2151,Under The Stadium Lights,2021,1h 49m,3.8,A touching and inspiring sports drama based on a true story about a small-town high school football team who beat all the odds to win their state championship.,Drama,https://www.showmax.com/za/stream/movies/under-the-stadium-lights/df3eca51-2adc-32f1-b728-b225d7849695
2152,Under The Stars Of Paris,2020,1h 22m,6.1,A homeless woman helps a migrant child separated from his mother in this touching story. She embarks on a journey to find the boy's mother.,Drama,https://www.showmax.com/za/stream/movies/under-the-stars-of-paris/c6653d71-5db4-3b03-9849-984158a35eb6
2153,Undercover Brother,2002,1h 22m,5.9,A silly slapstick comedy starring Eddie Griffin as an undercover spy who must foil the plans of a man who wants to reduce the entire population into mindless zombies.,Comedy,https://www.showmax.com/za/stream/movies/undercover-brother/7aecb329-aa16-3f4d-8a03-ba810b97f7fe
2154,Undiluted Ladies,2023,2h 59m,,"Chief Zack faces trouble when two determined women try to secure a contract from him by any means. However, Chief and Cindy are about to turn the tables in an unexpected twist.",Drama,https://www.showmax.com/za/stream/movies/undiluted-ladies/cb368fec-9b93-3546-b9af-98841c7ad9d9
2155,Unequal,2023,1h 58m,,"Under the influence of alcohol, Bryan engages in a regrettable encounter with Chinenye, his maid. This incident strai his relationship with his fiancée.",Drama,https://www.showmax.com/za/stream/movies/unequal/f66202f2-bdae-32d0-92b1-345c0ebef456
2156,Unexpected,2023,1h 48m,4.5,"A dramedy adapted from the book by Bob Tarte about a couple dealing with infertility. When their handyman's son's girlfriend falls pregnant, they wonder if they have been handed a miracle.",Comedy,https://www.showmax.com/za/stream/movies/unexpected/beacb58b-16cc-32a7-bd89-eab16b291463
2157,Unexpected,2022,2h 10m,4.5,A marriage of opportunity opens real emotional connection between childhood friends under the watchful eyes of their father.,Drama,https://www.showmax.com/za/stream/movies/unexpected/beacb58b-16cc-32a7-bd89-eab16b291463
2158,Unforgetable,2022,1h 21m,,"Ikenna tries his best to avoid his wife's best friend from staying in their home, but his wife Laura, fights hard for him to see reasons why she should stay.",Drama,https://www.showmax.com/za/stream/movies/unforgetable/361bab78-a7f3-3922-8fff-276ae9a4b01c
2159,Unforgivable Sin,2023,2h 58m,,Prince Chukwudozie decide not to live in peace with his wife Abigail because he is forced to marry her by his father the king.,Drama,https://www.showmax.com/za/stream/movies/unforgivable-sin/22319e0e-8030-3736-bb22-8b6f1186b207
2160,Unforseen,2022,1h 51m,,"After a man knocks a lady down with his car, everything changed. Who is behind such an evil thought.",Drama,https://www.showmax.com/za/stream/movies/unforseen/8396c397-e603-3750-9065-429774bb5469
2161,Unfortunate Love,2023,2h 59m,,"Charlse gets Benita pregnant after Chika gives him one of her kidneys. Chika will not leave the house with the pregnancy, but the truth will be revealed when she gives birth.",Drama,https://www.showmax.com/za/stream/movies/unfortunate-love/1167a5b2-5ca7-386d-ae72-1d79529c73a8
2162,Unhinged,2020,1h 26m,6.0,"Oscar winner Russell Crowe is frightening in this road-rage thriller. After a confrontation with an unstable man at an intersection, a woman becomes the target of his rage.",Action,https://www.showmax.com/za/stream/movies/unhinged/679c18b9-dd52-366d-9c74-1dc340a583e8
2163,Unholy Matrimony,2022,1h 30m,6.0,"A young lady sets her eyes on a couple, and suddenly hatches a plan to destroy a happy home any way necessary.",Drama,https://www.showmax.com/za/stream/movies/unholy-matrimony/4601c72f-1612-3812-bdbc-9da9d025ba1b
2164,Unseen,2021,2h 19m,6.8,A tradition demands that a man gets married and have a child before 40 or he will die.This made him attracted to his wife's sister after he and his wife have been childless for four years.,Drama,https://www.showmax.com/za/stream/movies/unseen/de8d3efe-aef6-3ec1-940c-e0ad1fc3f109
2165,Unstoppable: The Rebecca Nagel Story,2022,1h 16m,9.7,"This incredible documentary tells the story of Rebecca Nagel, whose car accident left her an L1 paraplegic. She became the first female to complete a half marathon trail event.",Documentary,https://www.showmax.com/za/stream/movies/unstoppable-the-rebecca-nagel-story/2accdf15-4d6b-33c5-93cb-4aec7ee7dc5b
2166,Untamed,16,1h 34m,,"Derin is a genius lawyer trying to start up her own law firm, but her life takes a drastic turn because of her uncontrollable urge for sex.",Drama,https://www.showmax.com/za/stream/movies/untamed/4c2c14f8-22a5-3e65-8db3-9782f33a6271
2167,Upon The Magic Roads,2021,1h 50m,5.7,"An epic live-action fairy tale fantasy. Foal and his friend John go on an adventure where they will have to outsmart a tyrant king, catch the firebird, and find John's true love. 2021",Fantasy,https://www.showmax.com/za/stream/movies/upon-the-magic-roads/196371c7-dbd4-3ab2-8f27-3d2e6daf7a99
2168,Uriah,2013,54m,,"Oscar is witty and will do anything to get the woman of his dreams, Uriah. He plans a series of pranks to get her attention but his ex-girlfriend will not make things easy as she is still in love with Oscar.",Romance,https://www.showmax.com/za/stream/movies/uriah/96495de3-465a-380a-b0be-7bb94bb178a4
2169,"Usband, The",2022,1h 38m,,"A hilarious misunderstanding ensues when Judie finds herself in-between two men named Ben and Wilson, but she must quit her supposed ""troubled marriage"" for this to happen.",Drama,https://www.showmax.com/za/stream/movies/usband-the/5a1ac5d1-c24e-3f63-9ca7-7d8a5cd2f20b
2170,Uxolo,2024,46m,,"When a family crisis compels them back to their roots, two hard-headed brothers find themselves on a journey of reconciliation while facing hidden resentments and jealousies.",Drama,https://www.showmax.com/za/stream/movies/uxolo/30c0bdc0-90d6-3032-88e2-b90bbf0c70be
2171,Vacant Throne,2022,2h 57m,,"In a kingdom where sitting on the vacant throne means death, suitors flock to win Princess Ugoma's hand, all seeking access to power.",Drama,https://www.showmax.com/za/stream/movies/vacant-throne/2657e124-bb05-378b-9f6a-9b3837fd5505
2172,Vagina Monologues,2002,1h 13m,6.4,"Acclaimed writer Eve Ensler stars in this innovative special based on her award-winning stage show. Based on interviews, she presents a collective yet unique testimony of womanhood in all its potency, hilarity and heartbreak.",Documentary,https://www.showmax.com/za/stream/movies/vagina-monologues/2b126d42-c226-3988-9541-16cbeb1616c4
2173,VALENTYNSSOKKIE,2023,1h 26m,,Valentynssokkie follows a couple of teenagers as they try to use the valentine's ball to make their matric year a bit more special.,Comedy,https://www.showmax.com/za/stream/movies/valentynssokkie/ab21160b-0d03-3b00-83ea-eac25fe9ae98
2174,Vampire's House Of Cain,2023,1h 14m,4.6,A fanged crime thriller. A detective investigating a series of murders is caught in a war between two Vampire clans. 2023,Fantasy,https://www.showmax.com/za/stream/movies/vampires-house-of-cain/d4bdd8f0-c1a7-34c5-8639-1d8481790c47
2175,Vanguard,2020,1h 43m,4.7,Iconic martial arts actor Jackie Chan drives this action-adventure film. A highly trained security company is hired to protect an accountant after a mercenary group targets him.,Action,https://www.showmax.com/za/stream/movies/vanguard/0c5503e2-ff8e-331c-b424-0e1de1fb5030
2176,Vaselinetjie,2017,1h 38m,7.3,A South African drama about family. A girl's taken away from her grandparents and sent to an orphanage in joburg after finding out they are not her biological relatives.,Drama,https://www.showmax.com/za/stream/movies/vaselinetjie/a76e7f72-0c72-3bdf-96b6-99f496487bde
2177,Vaya,2016,1h 45m,7.0,"Three people board the train bound for Johannesburg. Strangers, each on their own mission, with a simple task to complete and in search of family to help them.",Drama,https://www.showmax.com/za/stream/movies/vaya/17536768-3ba9-35e3-ab15-f6ca08a980b4
2178,Veiled Destiny,2023,2h 39m,,"Nkemdilim rejects five suitors all because of her decision to become a reverend sister, but Chukwudubem will not give up as he feels that she is under a spiritual spell.",Drama,https://www.showmax.com/za/stream/movies/veiled-destiny/a68b19e6-bc26-3f97-827e-737e68acb806
2179,Venom,2018,1h 47m,6.6,"Tom Hardy embodies a comic book icon in this superhero epic. When alien symbiotes arrive on Earth, a failed reporter bonds with one of the entities to become the anti-hero Venom. 2018",Action,https://www.showmax.com/za/stream/movies/venom/15734f68-5e08-32b4-9045-12a097dae1f6
2180,Vergeet Van My,2024,38m,,"A musical documentary following a group of renegades, living their dream all whilst trying to find their identities in a colourful world of touring musicians. A Silwerskermfees 2024 documentary.",Musical,https://www.showmax.com/za/stream/movies/vergeet-van-my/97e0331d-cd3c-3f25-92e8-4a5785d403f2
2181,Victoria's Secret,16,1h 29m,,"Victoria tries to hide her past from the world, but she soon realizes that some secrets can't stay hidden for too long.",Drama,https://www.showmax.com/za/stream/movies/victorias-secret/625ffbe5-6722-34d4-933e-23b56843fc77
2182,Victory At Last,2022,2h 56m,,"The attitude of a lady kills her fiancés father and she showed no remorse, blackmailing her fiancé to frustration.",Drama,https://www.showmax.com/za/stream/movies/victory-at-last/f2d054ad-a41b-323f-a088-5c408255e0e3
2183,VILLAGE BANDIT,2021,2h 58m,,"A group of bandits terrorizes their village, but all goes wrong when one bandit accidentally shoots his nephew.",Drama,https://www.showmax.com/za/stream/movies/village-bandit/8f392974-7102-3889-a9dd-970edc0ff852
2184,Village Counsellor,2022,2h 58m,,"The true actions of a man will be revealed when he touches real power, this is the case of Otangele, the village councilor.",Drama,https://www.showmax.com/za/stream/movies/village-counsellor/ecf9de8d-45e3-319b-beb2-786fcd6688d1
2185,Village Vendetatta,2022,1h 24m,,"Oliech, a hapless tailor is threatened, a member of family has come to Nairobi to take revenge on him in the name of their two families' eighteen-year-long vendetta.",Comedy,https://www.showmax.com/za/stream/movies/village-vendetatta/91808fa8-a53a-3816-a618-da802ac7c2c1
2186,Village Virus,16,2h 28m,,Ichie Omenife carries a rumor that his only surviving brother's son is dead after a virus break out.,Drama,https://www.showmax.com/za/stream/movies/village-virus/c07afd29-5260-3647-bb2f-5fb6546ad18f
2187,Villeneuve Pironi: Racing'S Untold Tragedy,2022,1h 38m,,"This high-octane documentary tells the story of Canadian Formula 1 legend Gilles Villeneuve and French star Didier Pironi, two Ferrari drivers torn apart by one moment in time.",Documentary,https://www.showmax.com/za/stream/movies/villeneuve-pironi-racings-untold-tragedy/51bc057a-fea9-3174-bf81-3aaccf8abbd2
2188,Vindictive,2023,2h 6m,7.4,A young lady experiences a tragedy that costs her two years and her beloved father as fate ushers her to a victimizer whom she starts a promising affair with.,Drama,https://www.showmax.com/za/stream/movies/vindictive/bca488cb-e36f-3927-87a4-b7ba1866bdf4
2189,Vindictive,2022,1h 29m,7.4,"When a polygamous man dies a year after marrying his second wife, the unbelievable begins to unfold.",Drama,https://www.showmax.com/za/stream/movies/vindictive/bca488cb-e36f-3927-87a4-b7ba1866bdf4
2190,Violet,2021,1h 28m,5.9,Violet apercebe-se de que toda a sua vida foi construída com base em decisões baseadas no medo e tem de fazer tudo de forma diferente para se tornar no seu verdadeiro eu.,Drama,https://www.showmax.com/za/stream/movies/violet/33dd1623-c291-3626-93dc-941c618627a6
2191,Vir Altyd,,1h 40m,,"The night before Nina's wedding, her childhood friend Hugo shows up in her life again. After Nina's dreams are shattered in front of the altar, Hugo ends up joining her on her honeymoon in Mauritius instead of her runaway groom.",Romance,https://www.showmax.com/za/stream/movies/vir-altyd/79067c5a-7328-36e6-82fa-74c3505315d3
2192,Vir Die Voëls,13,2h 0m,,"‘Vir Die Voëls' was inspired by the true story of Irma Humpel, a surly tomboy who ends up in a wedding dress, in front of the altar, with Sampie de Klerk, the boy who relentlessly teased her as a child.",Romance,https://www.showmax.com/za/stream/movies/vir-die-voels/044d9304-b938-3030-8a27-05a35e0c0f31
2193,Virgin Dog,2023,2h 58m,,"A wife is tired of seeing her husband suffer and borrow money to care for her. Devastated by his job loss, she decides to save him by performing a money ritual.",Drama,https://www.showmax.com/za/stream/movies/virgin-dog/91c313b5-a114-3da6-a0f0-194207f52966
2194,Virgin Money,2022,2h 51m,,Poor Nebolisa thought life is difficult until he has a dream that change his reasoning forever.,Drama,https://www.showmax.com/za/stream/movies/virgin-money/6b41e1c3-2603-3e57-8756-04ab9912bde9
2195,Virgin Nurse,2023,2h 59m,,"Ikemba frustrates his brother's hospital, sleeps with all the girls and kills them afterwards. All this happened with the knowledge of his mother. Karma comes calling afterwards.",Drama,https://www.showmax.com/za/stream/movies/virgin-nurse/77259ed2-9b33-3015-90b8-84d39b093e5b
2196,Visasi,2022,1h 46m,,"After his wife's rapist and killer is released from prison, a single father goes on a quest for revenge to gain his son's lost respect.",Drama,https://www.showmax.com/za/stream/movies/visasi/c2f885b7-731c-3ca4-b814-822a0ac0b6c7
2197,Vlugtig (2022),2022,1h 36m,,'n Aspirant-akteur se lewe neem 'n onverwagse draai wanneer hy 'n uitnodiging ontvang om deel te word van 'n nuwe herverbeelding van 'Rooikappie' onder regie van sy rolmodel.,Thriller,https://www.showmax.com/za/stream/movies/vlugtig-2022/178aee95-fb10-3748-943b-250bc1708602
2198,Voice Of Love,2022,2h 59m,,"Adanne dated Nnamdi for 12 years, but he dumps her after meeting someone new. Now he must face the madness that befalls him and hope that Adanne who is now a doctor can heal him.",Drama,https://www.showmax.com/za/stream/movies/voice-of-love/9b95c534-6405-3d9c-bcd9-1a4c852c2e9f
2199,Voiceless,2020,1h 50m,2.3,"Salma is held captive by a daring terrorist group along with 245 of her schoolmates. Despite her seemingly hopeless reality, she refuses to give up on her huge dreams.",Thriller,https://www.showmax.com/za/stream/movies/voiceless/33906e20-1483-379e-a66f-ef8de968f7bb
2200,Volle Bors,2023,20m,,A young poet uncovers her high genetic risk for breast cancer and navigates the decision to remove her breasts preventatively.,Drama,https://www.showmax.com/za/stream/movies/volle-bors/624151c6-5715-3720-9902-8379cbeb9742
2201,Voor Ek Vergeet,2021,50m,,"'Voor ek vergeet' tells the moving story of a mother and son, but unlike the everyday stories that can be seen on stage and the silver screen these days, they do not hate each other.",Drama,https://www.showmax.com/za/stream/movies/voor-ek-vergeet/cbcba59a-0b33-3b04-bbe6-10748995e3d5
2202,Voyagers,2021,1h 43m,5.5,"A daring sci-fi space adventure. A group of young men and women are sent on a multi-generational search for a new home, but the mission soon veers into madness.",Sci-Fi,https://www.showmax.com/za/stream/movies/voyagers/69bba3cf-d4a3-3428-912f-32e91351b24a
2203,Vuil Wasgoed,2017,1h 37m,7.3,"A South African crime comedy. Two laundromat workers party in their clients' clothes, but during one night they discover a finger in the clothing leading them down an adventure.",Action,https://www.showmax.com/za/stream/movies/vuil-wasgoed/382c0793-e696-3984-b71e-e50bb27ccaca
2204,Wahala No Dey Finish,2023,2h 54m,,"Okafor pressure his daughters to get married, hence they meet Okezie who plays them. Now Okafor will watch everything he has worked for crumble.",Drama,https://www.showmax.com/za/stream/movies/wahala-no-dey-finish/9ebf227b-2be8-34f4-aac2-a669a93de628
2205,Walk In My Shoes,2021,2h 0m,8.4,A young girl is faced with an offer that could change her life and that of her family forever.,Drama,https://www.showmax.com/za/stream/movies/walk-in-my-shoes/a31c82b1-d937-340b-a826-3b2dd6064099
2206,Wallace & Gromit: The Curse Of The Were-Rabbit,2005,1h 21m,7.3,"This delightful Oscar winning animation, follows Wallace and his dog, Gromit, who set out to uncover the mystery behind the garden sabotage in their village. 2005",Family,https://www.showmax.com/za/stream/movies/wallace-and-gromit-the-curse-of-the-were-rabbit/a4c2d283-54b5-3048-bbd3-f21132facd53
2207,Wanted,2023,1h 58m,6.7,"Alhaji falls in love with his daughter's friend Catherine, but this soon turns out to be sour as Alhaji dies after getting Catharine pregnant and Zainab blames her.",Drama,https://www.showmax.com/za/stream/movies/wanted/297cec99-e1ea-3817-865e-2b5ad956951f
2208,Wanted,2008,1h 45m,6.7,Angelina Jolie Pitt and James McAvoy push their bodies to the limit in this action blockbuster based on the hit comic book series about a secret league of superhuman assassins.,Action,https://www.showmax.com/za/stream/movies/wanted/297cec99-e1ea-3817-865e-2b5ad956951f
2209,Wanted Husband,2023,2h 58m,,"Irene will do anything to marry her sister's fiancé, but her dreams will not come to pass as Ilo is about to lose everything if this happens.",Drama,https://www.showmax.com/za/stream/movies/wanted-husband/a2f3a5f8-9545-351a-ac85-0ef032199715
2210,War Dog: A Soldier's Best Friend,2017,1h 5m,7.5,The profoundly personal documentary highlights the intimate relationship between veterans and their K9 companions. The documentary follows their lives during combat and as they readjust to civilian life.,Documentary,https://www.showmax.com/za/stream/movies/war-dog-a-soldiers-best-friend/cc2cc966-fe53-32f5-bc25-93a9039ea7e6
2211,War Front,2022,2h 54m,,"When two brothers thought they have found true love in their wives, it shocks both families when they realize that the brothers are sleeping with each other's wife.",Drama,https://www.showmax.com/za/stream/movies/war-front/4dfa3464-c65e-3920-b26b-f26f297ab429
2212,War Hunt,2022,1h 32m,6.2,Mickey Rourke stars in this WWII-set horror. A group of US soldiers sent to retrieve top-secret material from a crashed plane behind enemy lines is met by a supernatural force. 2022,Horror,https://www.showmax.com/za/stream/movies/war-hunt/506f3058-de42-3652-a297-0ab2cc037617
2213,War Of The Princesses,2022,2h 59m,,"A lady kills her husband, the king and signs a pact with a lawyer so as to get away with it,",Drama,https://www.showmax.com/za/stream/movies/war-of-the-princesses/eea0df46-f00e-3099-b03f-a763c6c69bdf
2214,Warcraft,2016,1h 58m,6.7,"The popular fantasy gaming series makes a spectacular big-screen debut. A saga of power, survival and sacrifice unfolds when the peaceful existence of civilisation is threatened. 2016",Action,https://www.showmax.com/za/stream/movies/warcraft/7f46bff3-cf98-3c66-ad64-ee49a8680a0d
2215,Warning,2021,1h 25m,4.6,An intense sci-fi thriller that takes place in the near future. A group of disparate individuals contemplate the meaning of life as deadly asteroids hurtle towards Earth.,Sci-Fi,https://www.showmax.com/za/stream/movies/warning/c6f88c53-3fde-3fea-a954-a597523b8774
2216,Warriors Two,1978,1h 35m,7.2,Fatty helps his friend Wah to learn martial arts from his Wing Chun master so that Wah can take down the villains and avenge his mother's death.,Action,https://www.showmax.com/za/stream/movies/warriors-two/6ce5eb3e-4691-3157-b3a2-7167be1e2f46
2217,Watchmen,2009,2h 35m,7.6,"The year is 1985, and superheroes have banded together to respond to the murder of one of their own. They soon uncover a sinister plot that puts all of humanity in grave danger.",Action,https://www.showmax.com/za/stream/movies/watchmen/eee5aebb-339a-3a60-b417-c947d8c9d937
2218,Waterworld,1995,2h 9m,6.3,"Kevin Costner stars as a mutated mariner who finds himself reluctantly helping a woman and a young girl find dry land, when most of the planet goes underwater. 1995",Action,https://www.showmax.com/za/stream/movies/waterworld/3d4fcc14-b72b-3444-9dcc-52b0c6d496dd
2219,We Found Love,2023,1h 30m,,"Young, wealthy, and promising bachelor gambles with his girlfriend's loyalty. The consequences of his actions pave the way for another man to pursue her love.",Drama,https://www.showmax.com/za/stream/movies/we-found-love/c15c3ce7-2b49-39f8-824b-0e73232fc884
2220,We Stand Alone Together: The Men Of Easy Company,2001,1h 14m,,"An 'on-camera oral history' of Easy Company, told by the veterans themselves. These brave veterans' memories are interspersed with rare and archival film footage and photos that bring their incredible achievements to vivid life.",Documentary,https://www.showmax.com/za/stream/movies/we-stand-alone-together-the-men-of-easy-company/a56f542c-2bba-32d3-8cf4-ddde7ba45399
2221,Wedding Anniversary,2022,2h 26m,4.0,"A lady falls out of love with her husband and insist on going back to her ex boyfriend, but the husband insist he will not allow her till after their wedding anniversary.",Drama,https://www.showmax.com/za/stream/movies/wedding-anniversary/25dc0f69-6da5-37c2-be5c-02edb476efba
2222,Wedding Bells,2022,1h 17m,6.3,"On the eve of their wedding, a couple encounter challenges that may make or mar their upcoming wedding ceremony.",Drama,https://www.showmax.com/za/stream/movies/wedding-bells/3c1bb149-2d38-3d8e-a075-1614ebb64b55
2223,Wedding Ring,2023,2h 57m,6.8,"Zara and Benjamin's best could not stand seeing them together as husband and wife, so he did the unimaginable.",Drama,https://www.showmax.com/za/stream/movies/wedding-ring/d10adb15-9d9e-30f2-9082-b31399576197
2224,Wegbreek,2023,50m,,"After a social media star is attacked during a live video, her boyfriend decides it's time for them to get away for a short break. But their perfect getaway becomes the perfect nightmare.",Drama,https://www.showmax.com/za/stream/movies/wegbreek/714c6cea-50c1-31d5-b037-338441211fa0
2225,Welcome Home Roscoe Jenkins,2008,1h 49m,5.5,Martin Lawrence stars in this comedy from the director of The Best Man. A successful talk show host leaves Los Angeles to reunite with his family in the Deep South. 2008,Comedy,https://www.showmax.com/za/stream/movies/welcome-home-roscoe-jenkins/b17a16e8-9ebb-37e8-8a4a-a76e60c602b7
2226,Welcome To The Family,16,1h 24m,5.7,"At the point of getting engaged, life is turned upside down for Lerato and Vusi when his two mothers manipulate them into coming to his home in KZN.",Drama,https://www.showmax.com/za/stream/movies/welcome-to-the-family/57c71f57-df21-348e-b8f4-0ab7ba8e23e0
2227,Werpsel,2023,16m,,"A doting son cares for his senile mother, but her unexpected strange behaviour catches him off guard. When he suddenly collapses, the night takes a dark turn for one of them.",Thriller,https://www.showmax.com/za/stream/movies/werpsel/dfa2aca5-dcc2-3ff7-bbcf-f88d9d9276c2
2228,Wesens,1967,1h 26m,6.4,A sci-fi mystery film set in 1967 South Africa. Four South African Republican Intelligence agents investigate an unidentified object that lands on a farm in the Karoo.,Mystery,https://www.showmax.com/za/stream/movies/wesens/5a91cb12-bbd5-3763-b8e3-74013b43fbcc
2229,Wet And Wild,2023,2h 58m,,"Bernard does everything to win May over as a wife, but she will rather love and follow Freddy who is a cheat and a trickster.",Drama,https://www.showmax.com/za/stream/movies/wet-and-wild/8970274f-2334-3c0d-9043-6af7eedb6e25
2230,What Do I Do With You,2023,1m,,"When grief drives two young people to make significant decisions about their lives and families, the universe sometimes brings them together to heal.",Drama,https://www.showmax.com/za/stream/movies/what-do-i-do-with-you/abba2fe1-60e7-335e-af18-545aee23b0ce
2231,What Happened To Kendra,2022,1h 52m,,Kendra a pretty damsel falls in love with her dream man; only for her to almost ruin the relationship with her anger issue.,Drama,https://www.showmax.com/za/stream/movies/what-happened-to-kendra/15fdc6b8-e1df-3565-ab4d-0e60f6755368
